,open,high,low,close,volume,fe_rsi_close,fe_rsi_open,fe_rsi_low,fe_rsi_high,fe_macd_opt_close,fe_macd_signal_opt_close,fe_macd_histogram_close,fe_bb_upper_close,fe_bb_lower_close,fe_bb_mid_close,fe_bb_upper_open,fe_bb_lower_open,fe_bb_mid_open,fe_bb_upper_low,fe_bb_lower_low,fe_bb_mid_low,fe_bb_upper_high,fe_bb_lower_high,fe_bb_mid_high,fe_obv_close,fe_adi,fe_adx,fe_aroon_up,fe_aroon_down,fe_so_k,fe_so_d,fe_ma_5_close,fe_ma_10_close,fe_ma_20_close,fe_ma_50_close,fe_ma_100_close,fe_wma_5_close,fe_wma_10_close,fe_wma_20_close,fe_wma_50_close,fe_wma_100_close,fe_ema_5_close,fe_ema_10_close,fe_ema_20_close,fe_ema_50_close,fe_ema_100_close,fe_ma_5_open,fe_ma_10_open,fe_ma_20_open,fe_ma_50_open,fe_ma_100_open,fe_wma_5_open,fe_wma_10_open,fe_wma_20_open,fe_wma_50_open,fe_wma_100_open,fe_ema_5_open,fe_ema_10_open,fe_ema_20_open,fe_ema_50_open,fe_ema_100_open,fe_ma_5_low,fe_ma_10_low,fe_ma_20_low,fe_ma_50_low,fe_ma_100_low,fe_wma_5_low,fe_wma_10_low,fe_wma_20_low,fe_wma_50_low,fe_wma_100_low,fe_ema_5_low,fe_ema_10_low,fe_ema_20_low,fe_ema_50_low,fe_ema_100_low,fe_ma_5_high,fe_ma_10_high,fe_ma_20_high,fe_ma_50_high,fe_ma_100_high,fe_wma_5_high,fe_wma_10_high,fe_wma_20_high,fe_wma_50_high,fe_wma_100_high,fe_ema_5_high,fe_ema_10_high,fe_ema_20_high,fe_ema_50_high,fe_ema_100_high,fe_tenkan_sen,fe_kijun_sen,fe_senkou_span_a,fe_senkou_span_b,fe_chikou_span,close_denoised,open_denoised,high_denoised,low_denoised,fe_volume_binned,fe_momentum_norm,fe_momentum_norm_binned,fe_williams
2024-08-04 03:00:00,60832.0,60849.0,60644.0,60696.0,21009.0,38.47153,40.749756,44.867477,37.366135,901.1445,-369.7869,1270.9314,62246.227,59784.273,61015.25,62310.004,59813.895,61061.95,62157.31,59435.793,60796.55,62391.406,60124.594,61258.0,-2025871.8,1027337.5,43.736465,7.142857,57.142857,38.385147,39.995445,60709.4,60542.8,61015.25,62221.92,63627.65,60724.2,60644.11,60770.06,61459.94,62623.28,60699.37,60730.13,60997.91,61995.914,63263.33,60686.8,60525.3,61061.95,62298.52,63681.39,60721.867,60614.035,60805.734,61522.574,62681.46,60701.85,60738.82,61030.6,62048.695,63314.47,60494.8,60276.4,60796.55,61935.9,63353.82,60540.133,60393.926,60531.594,61202.258,62343.805,60503.46,60500.21,60756.07,61732.03,62993.72,60828.2,60764.2,61258.0,62526.46,63914.36,60858.465,60803.547,61014.062,61739.67,62918.832,60855.12,60924.984,61234.7,62272.01,63542.2,60431.0,60966.5,60698.75,62669.0,52676.0,60742.902,60747.207,60935.895,60626.86,2.0,0.001964442,6.0,-61.614853
2024-08-04 04:00:00,60689.0,60739.0,60500.0,60522.0,16650.0,35.80045,38.45641,43.004227,35.804688,885.86066,936.4432,-50.582516,62184.836,59741.363,60963.1,62246.348,59784.652,61015.5,62085.56,59415.344,60750.45,62350.977,60072.824,61211.9,-2042521.8,1013752.75,43.56716,0.0,50.0,32.00537,38.259132,60682.0,60576.6,60963.1,62146.94,63569.74,60661.734,60640.33,60723.082,61393.277,62561.78,60640.246,60692.29,60952.586,61938.113,63209.043,60709.4,60543.0,61015.5,62220.16,63626.87,60722.6,60643.8,60770.215,61459.457,62622.207,60697.566,60729.76,60998.066,61995.37,63262.48,60525.6,60312.4,60750.45,61874.02,63300.22,60541.867,60434.582,60503.35,61145.95,62287.293,60502.305,60500.17,60731.684,61683.72,62944.336,60821.4,60760.2,61211.9,62445.66,63858.12,60828.734,60798.965,60964.633,61669.58,62855.953,60816.414,60891.17,61187.492,62211.895,63486.69,60431.0,60966.5,60698.75,62639.5,51563.0,60667.457,60608.64,60796.996,60540.98,2.0,-0.002258527,5.0,-67.99463
2024-08-04 05:00:00,60518.0,60873.0,60499.0,60735.0,12405.0,41.18388,35.85762,42.99087,39.141033,823.0587,873.21246,-50.153778,62098.418,59734.98,60916.7,62185.09,59741.21,60963.15,62010.414,59400.484,60705.45,62298.97,60044.43,61171.7,-2030116.8,1017003.25,42.913742,0.0,42.857143,65.49047,45.293663,60691.6,60630.8,60916.7,62070.32,63514.47,60679.4,60669.13,60701.355,61337.906,62505.65,60671.832,60700.055,60931.863,61890.934,63160.05,60681.2,60576.4,60963.15,62145.1,63568.95,60658.8,60639.254,60722.832,61392.707,62560.645,60637.71,60691.258,60952.348,61937.438,63208.133,60512.8,60374.0,60705.45,61800.86,63244.55,60533.0,60468.508,60479.406,61092.023,62231.824,60501.203,60499.96,60709.523,61637.258,62895.914,60845.4,60792.0,61171.7,62371.68,63803.15,60845.934,60819.473,60932.355,61607.902,62796.84,60835.277,60887.867,61157.54,62159.39,63434.938,60431.0,60966.5,60698.75,62639.5,52656.0,60616.844,60616.625,60775.566,60502.375,2.0,0.0007909437,6.0,-34.509525
2024-08-04 06:00:00,60742.0,60805.0,60674.0,60764.0,11721.0,41.898247,41.44024,46.142235,38.06003,826.9084,842.6061,-15.697721,61982.58,59750.324,60866.45,62099.004,59735.297,60917.15,61895.06,59421.84,60658.45,62220.7,60022.8,61121.75,-2018395.8,1021387.44,42.307,0.0,35.714287,76.68269,58.059513,60710.4,60673.7,60866.45,61996.78,63461.31,60703.535,60693.344,60686.812,61286.68,62451.184,60702.555,60711.68,60915.875,61846.742,63112.605,60690.8,60631.3,60917.15,62068.62,63513.75,60679.066,60669.363,60701.77,61337.68,62504.664,60672.473,60700.484,60932.312,61890.555,63159.3,60592.8,60429.4,60658.45,61727.28,63191.01,60586.734,60523.055,60476.41,61047.836,62180.92,60558.8,60531.605,60706.14,61599.484,62851.914,60864.2,60807.4,61121.75,62296.28,63747.59,60832.465,60821.836,60897.434,61546.465,62737.473,60825.184,60872.8,61123.965,62106.277,63382.86,60664.5,60966.5,60815.5,62639.5,52733.0,60578.176,60760.105,60834.47,60484.707,1.0,0.0015493655,6.0,-23.317308
2024-08-04 07:00:00,60765.0,60781.0,60217.0,60307.0,19872.0,34.737957,41.998447,39.934105,37.664654,708.22064,-50.784885,759.00555,61829.5,59747.402,60788.45,61983.28,59750.617,60866.95,61730.062,59435.637,60582.85,62104.312,60023.09,61063.7,-2038267.8,1007857.56,42.505913,64.28571,28.571428,40.064102,60.745754,60604.8,60645.2,60788.45,61921.22,63404.13,60569.066,60626.67,60633.535,61220.414,62388.723,60570.703,60638.1,60857.887,61786.36,63057.05,60709.2,60674.3,60866.95,61995.1,63460.61,60703.8,60693.67,60687.28,61286.56,62450.234,60703.316,60712.215,60916.38,61846.418,63111.887,60506.8,60470.4,60582.85,61651.3,63133.14,60461.465,60484.438,60434.367,60988.61,62122.027,60444.867,60474.402,60659.555,61545.27,62799.74,60809.4,60804.6,61063.7,62222.34,63693.52,60804.734,60817.035,60864.98,61487.043,62678.727,60810.457,60856.11,61091.3,62054.305,63331.336,60636.0,60966.5,60801.25,62639.5,52622.0,60538.953,60686.52,60772.883,60377.207,2.0,-0.008679214,5.0,-59.935898
2024-08-04 08:00:00,60312.0,60591.0,60061.0,60511.0,22974.0,39.692513,34.935043,38.052048,34.600212,432.76227,35.600536,397.16174,61619.61,59814.59,60717.1,61830.156,59748.242,60789.2,61520.72,59472.082,60496.4,61924.13,60049.773,60986.95,-2015293.8,1023896.06,42.912006,57.142857,21.428572,56.410255,57.719017,60567.8,60638.6,60717.1,61843.08,63351.57,60537.8,60602.273,60607.11,61165.11,62331.434,60550.8,60614.992,60824.85,61736.344,63006.633,60605.2,60646.0,60789.2,61919.64,63403.48,60571.4,60627.8,60634.43,61220.555,62387.887,60572.88,60639.45,60858.82,61786.242,63056.445,60390.2,60442.5,60496.4,61577.08,63079.19,60312.867,60410.0,60384.668,60926.242,62061.195,60316.914,60399.24,60602.55,61487.062,62745.508,60757.8,60793.0,60986.95,62142.38,63638.86,60731.934,60778.2,60819.96,61423.066,62617.293,60737.305,60807.906,61043.652,61996.92,63277.07,60558.0,60966.5,60762.25,62639.5,51371.0,60515.305,60425.42,60622.207,60197.316,2.0,-0.0030479769,5.0,-43.589745
2024-08-04 09:00:00,60514.0,60675.0,60448.0,60650.0,11802.0,42.87481,39.797268,44.97966,37.039135,137.65541,372.71457,-235.05916,61358.24,59946.66,60652.45,61620.184,59815.72,60717.95,61256.574,59600.027,60428.3,61750.58,60093.523,60922.05,-2003491.8,1033098.5,42.953594,50.0,14.285714,67.54808,54.674145,60593.4,60637.7,60652.45,61774.0,63296.77,60565.2,60604.344,60600.72,61118.324,62277.938,60583.867,60621.355,60808.2,61693.742,62959.965,60570.2,60639.8,60717.95,61841.56,63350.95,60541.0,60603.8,60608.22,61165.434,62330.668,60553.25,60616.64,60825.98,61736.35,63006.098,60379.8,60452.7,60428.3,61504.2,63028.16,60332.133,60411.0,60380.06,60881.965,62009.094,60360.61,60408.105,60587.832,61446.312,62700.01,60745.0,60783.2,60922.05,62066.52,63583.84,60704.332,60756.746,60790.254,61365.523,62558.6,60716.535,60783.742,61008.543,61945.082,63225.547,60558.0,60966.5,60762.25,62639.5,51308.0,60572.99,60417.176,60630.293,60239.934,1.0,0.0021149334,6.0,-32.451923
2024-08-04 10:00:00,60650.0,60764.0,60497.0,60756.0,12990.0,45.247543,42.891552,45.806034,39.608883,-95.67004,-15.372753,-80.29729,60990.23,60196.77,60593.5,61359.047,59947.555,60653.3,60872.35,59848.547,60360.45,61474.203,60233.996,60854.1,-1990501.8,1045310.06,42.634464,42.857143,7.142857,76.041664,66.666664,60597.6,60644.6,60593.5,61697.98,63240.14,60619.4,60625.855,60610.582,61078.402,62227.625,60641.246,60645.836,60803.227,61656.97,62916.324,60596.6,60638.9,60653.3,61772.66,63296.15,60567.6,60605.656,60601.746,61118.703,62277.184,60585.5,60622.707,60809.22,61693.75,62959.445,60379.4,60446.1,60360.45,61434.8,62972.36,60371.2,60419.055,60386.6,60842.47,61958.97,60406.07,60424.266,60579.18,61409.086,62656.387,60723.2,60784.3,60854.1,61990.66,63526.36,60710.668,60753.254,60775.2,61314.445,62502.76,60732.355,60780.152,60985.254,61898.76,63176.8,60558.0,60966.5,60762.25,62639.5,49762.0,60723.88,60624.48,60782.477,60513.055,2.0,0.0003457644,5.0,-23.958334
2024-08-04 11:00:00,60753.0,60946.0,60735.0,60852.0,15561.0,47.379253,45.18925,49.75356,44.589443,261.67224,361.2057,-99.533455,60992.87,60195.63,60594.25,60990.39,60197.906,60594.15,60861.523,59854.18,60357.85,61103.46,60495.242,60799.35,-1974940.8,1047006.25,41.632065,35.714287,0.0,79.57746,74.38907,60615.2,60662.8,60594.25,61626.54,63186.79,60704.2,60663.562,60635.2,61045.227,62180.336,60711.496,60683.32,60807.87,61625.402,62875.445,60598.8,60644.8,60594.15,61696.58,63239.46,60619.734,60626.4,60611.242,61078.72,62226.824,60641.336,60646.395,60803.863,61656.86,62915.75,60391.6,60492.2,60357.85,61362.66,62917.97,60489.734,60471.582,60422.27,60815.023,61914.664,60515.715,60480.766,60594.02,61382.652,62618.34,60751.4,60807.8,60799.35,61918.44,63470.94,60784.934,60782.656,60783.953,61273.477,62451.668,60803.57,60810.31,60981.516,61861.4,63132.63,60503.5,60966.5,60735.0,62639.5,51970.0,60882.67,60794.61,60933.965,60722.562,2.0,0.0014482259,6.0,-20.422535
2024-08-04 12:00:00,60848.0,61023.0,60764.0,61012.0,15438.0,50.816254,47.295506,50.229282,46.59614,-171.37868,-145.48607,-25.892603,61027.32,60177.48,60602.4,60992.49,60197.01,60594.75,60912.24,59844.562,60378.4,61046.24,60532.363,60789.3,-1959502.8,1061133.0,40.411934,28.571428,71.42857,95.67404,83.76439,60756.2,60680.5,60602.4,61553.18,63134.13,60836.465,60727.055,60674.984,61021.125,62137.27,60811.664,60743.082,60827.312,61601.348,62838.547,60615.4,60662.3,60594.75,61625.04,63186.07,60702.8,60663.344,60635.418,61045.44,62179.47,60710.223,60683.05,60808.066,61625.137,62874.805,60501.0,60503.9,60378.4,61291.54,62865.66,60613.867,60521.0,60460.953,60791.547,61872.01,60598.477,60532.26,60610.207,61358.39,62581.62,60799.8,60804.6,60789.3,61842.2,63417.81,60875.465,60821.78,60805.254,61238.363,62403.19,60876.715,60848.977,60985.465,61828.523,63090.85,60542.0,60966.5,60754.25,62639.5,54048.0,61066.562,61005.26,61132.51,60926.336,2.0,0.011690185,6.0,-4.325956
2024-08-04 13:00:00,61012.0,61031.0,60790.0,60790.0,14799.0,46.2977,50.809734,50.68013,46.81166,-225.66742,-137.23938,-88.42804,61046.637,60186.066,60616.35,61026.62,60178.98,60602.8,60960.68,59834.223,60397.45,61063.047,60523.953,60793.5,-1974301.8,1046333.94,39.24771,21.428572,64.28571,73.34004,82.86385,60812.0,60689.9,60616.35,61476.48,63079.95,60847.734,60746.965,60692.85,60991.2,62090.85,60804.44,60751.613,60823.758,61569.527,62797.98,60755.4,60680.3,60602.8,61551.72,63133.41,60835.0,60726.926,60675.156,61021.4,62136.418,60810.816,60742.86,60827.49,61601.094,62837.918,60646.8,60518.5,60397.45,61215.9,62812.3,60710.2,60573.02,60500.152,60771.88,61830.91,60662.316,60579.125,60627.332,61336.1,62546.145,60887.8,60822.8,60793.5,61764.82,63364.88,60952.535,60862.945,60828.27,61206.55,62355.93,60928.145,60882.074,60989.805,61797.246,63050.062,60546.0,60966.5,60756.25,62639.5,54333.0,60701.484,60920.18,61014.12,60585.742,2.0,0.0046107317,6.0,-26.65996
2024-08-04 14:00:00,60790.0,60830.0,59289.0,59539.0,39277.0,30.070906,46.308453,32.421143,42.203228,34.70749,-25.811642,60.519135,61197.074,59971.125,60584.1,61045.9,60187.504,60616.7,61091.418,59618.38,60354.9,61065.965,60526.133,60796.05,-2013578.8,1019800.94,40.416508,14.285714,100.0,14.156285,61.05679,60589.8,60591.6,60584.1,61371.56,63015.87,60423.4,60537.71,60590.246,60915.22,62020.734,60382.63,60531.137,60701.402,61489.9,62733.445,60810.6,60690.4,60616.7,61475.02,63079.23,60846.535,60746.87,60692.984,60991.527,62090.01,60803.875,60751.43,60823.918,61569.285,62797.367,60415.0,60397.4,60354.9,61118.26,62746.01,60257.6,60349.473,60394.586,60696.316,61761.14,60204.547,60344.555,60499.87,61255.82,62481.645,60918.8,60831.9,60796.05,61683.82,63311.02,60933.266,60864.254,60831.746,61169.89,62305.734,60895.43,60872.605,60974.582,61759.316,63006.1,60160.0,60706.0,60433.0,62380.5,54054.0,59714.76,60476.4,60527.242,59596.15,4.0,-0.01831822,4.0,-85.84371
2024-08-04 15:00:00,59539.0,59552.0,58923.0,59024.0,56022.0,26.02675,30.116901,29.618975,25.20963,-54.664764,-169.62807,114.9633,61430.227,59621.07,60525.65,61196.734,59972.164,60584.45,61254.938,59358.863,60306.9,61346.49,60145.312,60745.9,-2069600.8,981770.1,41.813435,7.142857,100.0,4.7373357,30.744555,60243.4,60420.5,60525.65,61248.6,62945.64,59901.465,60252.69,60441.668,60823.156,61941.688,59929.754,60257.113,60541.65,61393.2,62659.992,60588.4,60592.5,60584.45,61370.44,63015.15,60422.668,60537.527,60590.348,60915.605,62019.91,60382.25,60530.99,60701.547,61489.668,62732.844,60100.2,60239.8,60306.9,61006.98,62676.0,59760.266,60081.4,60258.215,60610.227,61685.438,59777.363,60086.09,60349.69,61164.34,62411.176,60676.4,60699.8,60745.9,61565.42,63245.46,60477.668,60631.547,60713.266,61086.29,62231.297,60447.617,60632.496,60839.098,61672.754,62937.703,59977.0,60523.0,60250.0,62197.5,54704.0,58944.363,59871.72,59905.85,58790.11,5.0,-0.028507473,4.0,-95.262665
2024-08-04 16:00:00,59024.0,59261.0,58568.0,58607.0,55673.0,23.294907,26.074987,27.16636,22.944159,1051.9343,872.9848,178.94955,61671.066,59207.434,60439.25,61430.203,59621.797,60526.0,61442.746,59015.85,60229.3,61559.9,59792.902,60676.4,-2125273.8,932363.3,43.376766,0.0,100.0,1.5834348,6.8256855,59794.4,60204.8,60439.25,61159.46,62870.55,59356.0,59922.965,60258.938,60719.566,61855.773,59488.836,59957.094,60357.395,61283.934,62579.734,60242.6,60420.7,60526.0,61247.7,62944.92,59901.2,60252.344,60441.734,60823.59,61940.88,59929.5,60256.992,60541.78,61392.973,62659.402,59666.8,60029.2,60229.3,60917.7,62602.05,59249.535,59777.438,60092.605,60514.58,61604.094,59374.242,59810.074,60180.008,61062.523,62335.074,60339.4,60545.4,60676.4,61444.56,63175.59,60005.867,60369.945,60571.848,60995.92,62152.4,60052.08,60383.133,60688.805,61578.176,62864.9,59799.5,60304.5,60052.0,62020.0,53084.0,58274.723,58999.766,59044.652,58045.09,5.0,-0.03689279,3.0,-98.416565
2024-08-04 17:00:00,58604.0,58685.0,57145.0,57822.0,69917.0,19.207678,23.3256,20.012728,19.255552,946.29004,921.8806,24.409374,61975.855,58625.645,60300.75,61671.984,59206.918,60439.45,61904.1,58288.297,60096.2,61805.137,59335.26,60570.2,-2195190.8,923918.8,45.571762,71.42857,100.0,17.421513,7.9140944,59156.4,59956.3,60300.75,61049.24,62784.05,58698.535,59489.727,60009.676,60588.684,61755.8,58933.223,59568.895,60115.93,61148.17,62485.523,59793.8,60204.6,60439.45,61158.5,62869.8,59355.0,59922.035,60258.688,60719.914,61854.918,59487.668,59956.445,60357.23,61283.6,62579.098,58943.0,59722.0,60096.2,60812.86,62512.72,58408.934,59253.035,59798.863,60366.63,61496.03,58631.16,59325.516,59890.96,60908.895,62232.3,59871.8,60335.8,60570.2,61346.78,63094.67,59454.4,60031.69,60382.19,60887.703,62063.477,59596.387,60074.383,60497.965,61464.72,62782.13,59088.0,59184.5,59136.25,61224.5,53447.0,58175.125,58429.285,58743.79,57691.312,7.0,-0.052284796,2.0,-82.57848
2024-08-04 18:00:00,57821.0,58861.0,57694.0,58712.0,67103.0,33.4619,19.250399,27.900913,23.312412,931.54443,928.1457,3.3987813,62013.258,58401.742,60207.5,61976.64,58624.86,60300.75,62047.34,57880.46,59963.9,61917.18,59038.62,60477.9,-2128087.8,973886.7,47.152557,64.28571,92.85714,40.32424,19.776396,58740.8,59776.4,60207.5,60959.06,62707.27,58550.4,59263.492,59858.367,60497.027,61675.168,58859.48,59413.094,59982.223,61052.637,62410.8,59155.6,59955.5,60300.75,61048.26,62783.3,58697.4,59488.656,60009.31,60589.03,61754.94,58932.113,59568.184,60115.684,61147.812,62484.875,58323.8,59485.3,59963.9,60708.48,62430.22,57992.6,58884.31,59570.082,60244.324,61400.613,58318.773,59028.875,59681.727,60782.82,62142.434,59437.8,60162.8,60477.9,61252.92,63016.51,59117.465,59763.547,60219.41,60790.223,61979.64,59351.258,59853.766,60342.062,61362.61,62704.48,59088.0,59100.0,59094.0,60359.5,54363.0,58859.875,58210.78,59088.887,57921.79,6.0,-0.034183253,3.0,-59.67576
2024-08-04 19:00:00,58712.0,59440.0,58493.0,59215.0,60930.0,39.91411,33.490158,37.55311,34.900364,1166.8168,743.492,423.3248,61978.164,58292.438,60135.3,62014.074,58401.023,60207.55,62041.48,57701.02,59871.25,61911.848,58910.652,60411.25,-2067157.8,1005863.7,47.239456,57.142857,85.71429,53.268143,37.00463,58676.0,59632.9,60135.3,60883.02,62636.08,58708.465,59161.418,59763.844,60428.633,61606.01,58977.99,59377.08,59909.152,60980.574,62347.516,58740.0,59775.3,60207.55,60958.08,62706.52,58549.535,59262.562,59858.0,60497.414,61674.324,58858.742,59412.516,59982.0,61052.293,62410.168,58164.6,59289.8,59871.25,60618.0,62352.29,58049.0,58703.89,59429.996,60157.44,61322.65,58376.848,58931.445,59568.51,60693.023,62070.168,59159.8,60039.3,60411.25,61173.72,62945.77,59118.2,59632.13,60120.562,60719.125,61908.816,59380.84,59778.535,60256.152,61287.215,62639.84,59088.0,59100.0,59094.0,60349.5,54370.0,59018.203,58373.52,59227.5,58129.89,6.0,-0.0054418114,5.0,-46.731857
2024-08-04 20:00:00,59215.0,59527.0,58808.0,59108.0,52670.0,39.046703,39.930264,40.91162,36.45416,1039.9843,866.5203,173.46393,61932.89,58179.81,60056.35,61978.973,58291.727,60135.35,61976.555,57590.445,59783.5,61889.36,58810.543,60349.95,-2119827.8,997146.4,47.126064,50.0,78.57143,50.514668,48.035683,58692.8,59468.1,60056.35,60808.7,62563.9,58852.465,59065.98,59666.004,60359.023,61536.15,59021.324,59328.152,59832.85,60907.137,62283.367,58675.2,59631.8,60135.35,60882.04,62635.33,58707.867,59160.69,59763.473,60429.06,61605.184,58977.492,59376.6,59908.953,60980.242,62346.895,58141.6,59120.9,59783.5,60539.84,62277.85,58263.465,58616.29,59328.734,60086.46,61252.465,58520.566,58909.0,59496.082,60619.1,62005.57,59154.8,59915.6,60349.95,61101.4,62874.03,59240.6,59538.98,60036.348,60654.55,61841.12,59429.56,59732.8,60186.71,61218.188,62578.2,59088.0,59100.0,59094.0,60272.5,54668.0,58763.844,59104.09,59340.508,58450.316,5.0,0.00142315,6.0,-49.485332
2024-08-04 21:00:00,59062.0,59076.0,58279.0,58388.0,21365.0,33.734188,38.702667,37.285015,32.167885,994.23584,860.07446,134.16142,61929.887,57954.613,59942.25,61935.32,58172.18,60053.75,61958.453,57409.047,59683.75,61893.49,58642.91,60268.2,-2141192.8,981625.25,47.43646,42.857143,71.42857,31.986618,45.256477,58649.0,59221.7,59942.25,60725.72,62481.56,58750.867,58869.6,59507.113,60264.094,61453.457,58810.22,59157.22,59695.25,60808.348,62206.23,58682.8,59462.7,60053.75,60806.88,62562.67,58836.8,59057.09,59661.246,60357.684,61534.426,59005.664,59319.402,59828.29,60905.016,62281.848,58083.8,58875.3,59683.75,60457.06,62197.99,58309.266,58463.22,59185.45,59997.8,61173.277,58440.043,58794.453,59380.17,60527.332,61931.777,59117.8,59728.6,60268.2,61024.72,62796.92,59214.332,59386.33,59915.02,60575.12,61765.91,59311.707,59613.383,60080.93,61134.18,62508.848,59088.0,59100.0,59094.0,60144.0,53972.0,58779.26,59232.656,59352.723,58710.977,2.0,-0.0037367549,5.0,-68.01338
2024-08-04 22:00:00,58407.0,59061.0,58342.0,58669.0,35427.0,37.31856,33.898006,37.99001,32.032978,264.8157,375.03473,-110.21902,61851.03,57816.867,59833.95,61929.074,57951.824,59940.45,61869.723,57267.277,59568.5,61832.668,58504.332,60168.5,-2105765.8,978422.56,47.724678,35.714287,64.28571,39.217705,40.572998,58818.4,58987.4,59833.95,60646.94,62403.46,58757.535,58769.11,59385.85,60183.438,61377.96,58763.145,59068.45,59597.51,60724.453,62136.188,58643.4,59218.6,59940.45,60724.28,62480.15,58744.867,58865.145,59504.414,60263.57,61452.133,58806.11,59153.51,59692.93,60807.055,62205.117,58323.2,58633.1,59568.5,60383.22,62120.36,58395.332,58366.254,59057.66,59914.855,61096.92,58407.363,58712.19,59281.297,60441.633,61860.69,59193.0,59532.4,60168.5,60943.86,62720.69,59195.4,59264.945,59800.047,60498.113,61691.934,59228.137,59512.95,59983.793,61052.88,62440.574,58987.5,59100.0,59043.75,60124.5,56016.0,58841.453,58755.754,59124.2,58809.566,4.0,0.014648404,6.0,-60.782295
2024-08-04 23:00:00,58669.0,58720.0,57966.0,58113.0,61665.0,33.461773,37.253498,35.430138,29.050306,403.37402,508.55258,-105.17856,61813.26,57596.34,59704.8,61850.266,57814.332,59832.3,61781.125,57088.074,59434.6,61808.805,58315.297,60062.05,-2167430.8,940802.0,48.273464,28.571428,57.142857,24.909933,32.038086,58698.6,58719.7,59704.8,60572.02,62332.35,58522.4,58610.13,59221.953,60084.07,61293.004,58546.43,58894.73,59456.13,60622.043,62056.52,58813.0,58984.3,59832.3,60647.66,62402.05,58753.4,58765.22,59383.324,60182.973,61376.664,58760.406,59065.418,59595.41,60723.21,62135.098,58377.6,58350.7,59434.6,60319.68,62050.8,58276.266,58244.965,58905.043,59820.062,61014.656,58260.242,58576.52,59156.03,60344.547,61783.57,59164.8,59301.3,60062.05,60866.12,62641.81,59037.734,59117.24,59662.094,60410.902,61612.71,59058.758,59368.777,59863.43,60961.39,62366.9,58348.5,59100.0,58724.25,60124.5,55699.0,57884.895,58329.305,58649.867,57574.04,6.0,-0.010202344,5.0,-75.090065
2024-08-05 00:00:00,58113.0,58262.0,55693.0,56136.0,79380.0,23.974096,33.38094,24.626883,25.602196,453.0811,834.1535,-381.07242,62067.543,56903.457,59485.5,61813.06,57593.94,59703.5,61995.68,56392.82,59194.25,61821.33,58055.07,59938.2,-2246810.8,888798.7,49.883743,21.428572,100.0,8.298988,24.142208,58082.8,58379.4,59485.5,60469.68,62248.32,57668.2,58140.363,58882.066,59910.11,61170.3,57742.953,58393.145,59139.926,60446.12,61939.28,58693.2,58716.6,59703.5,60572.76,62330.94,58520.066,58606.8,59219.582,60083.574,61291.734,58544.605,58892.25,59454.23,60620.848,62055.45,57817.6,57991.1,59194.25,60211.72,61962.7,57381.4,57761.746,58548.7,59638.625,60888.76,57404.496,58052.242,58826.22,60162.133,61662.965,58929.2,59044.5,59938.2,60789.0,62570.69,58736.8,58928.273,59490.66,60308.78,61525.98,58793.17,59167.547,59710.914,60855.535,62285.613,57610.0,58374.0,57992.0,59150.0,55826.0,55869.56,57699.016,57836.605,54783.285,7.0,-0.05199696,2.0,-91.70101
2024-08-05 01:00:00,56128.0,56248.0,52442.0,54382.0,120224.0,18.863787,23.84915,16.756853,16.38966,296.31424,209.57278,86.74148,62508.543,55827.156,59167.85,62068.895,56899.105,59484.0,62788.52,54794.28,58791.4,62132.03,57281.87,59706.95,-2367034.8,891136.2,52.103096,14.285714,100.0,22.58703,18.59865,57137.6,57915.2,59167.85,60330.26,62142.88,56434.6,57413.562,58396.02,59671.375,61014.535,56622.637,57663.844,58686.79,60208.312,61789.633,58075.8,58375.5,59484.0,60470.24,62246.94,57665.0,58136.145,58879.06,59909.27,61168.902,57739.07,58389.66,59137.445,60444.656,61938.074,56544.4,57343.0,58791.4,60037.28,61842.19,55589.535,56752.816,57905.63,59333.93,60700.23,55750.33,57032.2,58218.2,59859.383,61480.37,58273.4,58714.1,59706.95,60681.08,62482.25,57843.066,58419.816,59139.215,60130.703,61400.78,57944.78,58636.72,59381.113,60674.848,62166.06,55984.5,56748.5,56366.5,57284.0,55643.0,54786.785,56530.375,56635.63,53510.316,11.0,-0.07995534,1.0,-77.41297
2024-08-05 02:00:00,54390.0,54671.0,53566.0,54659.0,111855.0,21.702288,18.790009,25.608503,12.574251,323.68866,240.21516,83.473495,62649.938,55075.26,58862.6,62505.78,55827.02,59166.4,62933.094,53938.906,58436.0,62615.18,56185.32,59400.25,-2255179.8,1000561.75,54.163925,7.142857,92.85714,25.812086,18.899368,56391.8,57520.4,58862.6,60203.26,62040.1,55608.4,56821.527,57966.605,59448.973,60866.34,55968.09,57117.51,58303.19,59990.69,61648.434,57141.4,57912.1,59166.4,60330.98,62141.63,56436.4,57411.508,58393.914,59670.83,61013.32,56622.71,57662.45,58685.31,60207.22,61788.61,55601.8,56842.8,58436.0,59893.24,61731.99,54596.734,56066.09,57407.973,59080.156,60536.348,55022.22,56401.98,57775.133,59612.586,61323.65,57392.4,58255.1,59400.25,60542.9,62378.94,56642.266,57684.71,58659.6,59895.01,61246.1,56853.52,57915.68,58932.53,60439.402,62017.64,55984.5,56748.5,56366.5,57284.0,55475.0,54509.33,54827.895,54980.95,53611.586,10.0,-0.06386586,2.0,-74.18791
