open,high,low,close,volume,smoothed_data,macd_line,signal_line,histo
23019,23134,23007,23061,6121.0,23024.466095143413,2.5093529522418976,4.815852084178246,-2.3064991319363486
23062,23075,22990,22992,1887.0,23016.10149209788,-2.745323672890663,-0.22493195254634535,-2.5203917203443176
22992,23000,22883,22948,8063.1,23004.722081102806,7.958941118311486,14.670354686308709,-6.711413567997223
22948,23005,22854,22984,10543.0,22983.38973192704,-3.7704058600065764,5.394963574889268,-9.165369434895844
22984,23016,22948,23007,4452.0,22952.01673781775,-29.08453192511297,-17.639897295529387,-11.444634629583582
23007,23009,22919,22992,5840.0,22993.0711654878,8.022554531984497,-1.3963920168427784,9.418946548827275
22993,23457,22943,23159,35848.0,23113.222143578038,112.73020403323608,76.60650074711654,36.123703286119536
23160,23230,23122,23169,7274.0,23273.574417661832,162.43177664650284,126.31439969454581,36.11737695195703
23170,23561,23126,23399,58640.0001,23497.07573995469,168.15042770653963,141.83687082934378,26.31355687719585
23399,23616,23327,23496,39489.0,23623.128245435702,147.0752139389515,145.32909968332248,1.74611425562901
23496,23920,23450,23872,52320.9999,23637.676721211174,80.53760709613562,102.13477146074143,-21.597164364605817
23872,23872,23597,23712,27890.9999,23637.733666425567,40.268803626298904,60.89079300875271,-20.621989382453805
23712,23763,23542,23667,14640.0,23581.238656727382,-7.865598261356354,15.053198729340679,-22.918796990697032
23667,23727,23570,23609,7808.0,23484.92719893254,-52.432799354195595,-29.93746695770148,-22.495332396494113
23609,23637,23001,23046,41681.0,23353.12176220467,-91.71640007197857,-71.12342289371796,-20.59297717826061
23046,23264,22944,23144,37023.0,23141.039870671575,-151.85820063203573,-124.9466088473111,-26.911591784724635
23144,23208,22613,22751,40004.0,22849.30071053642,-290.5471480236811,-245.1282739313279,-45.41887409235318
22751,22803,22480,22795,33524.0,22714.243608243414,-178.46455023437738,-182.17690131133625,3.7123510769588677
22795,22868,22688,22798,29873.0,22748.17527002062,-72.23227499425411,-108.88048360270494,36.64820860845083
22799,22949,22711,22943,14279.0,22835.856439139694,7.383862815797329,-31.370918906478263,38.754781722275595
